127.0.0.1 - - [21/Dec/2024:11:58:47 +0700] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:18:04 +0700] "GET /DoAnWebCinema/DamienLeone.jfif HTTP/1.1" 404 785
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:18:04 +0700] "GET /DoAnWebCinema/JamesCameron.jpg HTTP/1.1" 404 785
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:18:04 +0700] "GET /DoAnWebCinema/img/30.jpg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:18:18 +0700] "GET /DoAnWebCinema/trangchu.htm HTTP/1.1" 200 81613
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:18:18 +0700] "GET /DoAnWebCinema/huynhdong.webp HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:18:18 +0700] "GET /DoAnWebCinema/lyhai.png HTTP/1.1" 404 778
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:18:18 +0700] "GET /DoAnWebCinema/DamienLeone.jfif HTTP/1.1" 404 785
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:18:18 +0700] "GET /DoAnWebCinema/tranthanh.jpeg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:18:18 +0700] "GET /DoAnWebCinema/JamesCameron.jpg HTTP/1.1" 404 785
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:20:05 +0700] "GET /DoAnWebCinema/trangchu.htm HTTP/1.1" 200 81613
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:20:05 +0700] "GET /DoAnWebCinema/uploads/postergahedienloan.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:20:05 +0700] "GET /DoAnWebCinema/uploads/nhabanu.webp HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:20:05 +0700] "GET /DoAnWebCinema/huynhdong.webp HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:20:05 +0700] "GET /DoAnWebCinema/lyhai.png HTTP/1.1" 404 778
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:20:05 +0700] "GET /DoAnWebCinema/DamienLeone.jfif HTTP/1.1" 404 785
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:20:05 +0700] "GET /DoAnWebCinema/JamesCameron.jpg HTTP/1.1" 404 785
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:20:05 +0700] "GET /DoAnWebCinema/tranthanh.jpeg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:20:24 +0700] "GET /DoAnWebCinema/trangchu.htm HTTP/1.1" 200 81613
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:20:24 +0700] "GET /DoAnWebCinema/images/posterdocchieudu.png HTTP/1.1" 200 3250156
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:20:24 +0700] "GET /DoAnWebCinema/huynhdong.webp HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:20:24 +0700] "GET /DoAnWebCinema/tranthanh.jpeg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:20:24 +0700] "GET /DoAnWebCinema/DamienLeone.jfif HTTP/1.1" 404 785
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:20:24 +0700] "GET /DoAnWebCinema/lyhai.png HTTP/1.1" 404 778
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:20:24 +0700] "GET /DoAnWebCinema/JamesCameron.jpg HTTP/1.1" 404 785
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:20:24 +0700] "GET /DoAnWebCinema/img/30.jpg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:20:24 +0700] "GET /DoAnWebCinema/img/3.jpg HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:20:33 +0700] "GET /DoAnWebCinema/trangchu.htm HTTP/1.1" 200 81613
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:20:33 +0700] "GET /DoAnWebCinema/huynhdong.webp HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:20:33 +0700] "GET /DoAnWebCinema/lyhai.png HTTP/1.1" 404 778
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:20:33 +0700] "GET /DoAnWebCinema/tranthanh.jpeg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:20:33 +0700] "GET /DoAnWebCinema/JamesCameron.jpg HTTP/1.1" 404 785
0:0:0:0:0:0:0:1 - - [21/Dec/2024:20:20:33 +0700] "GET /DoAnWebCinema/DamienLeone.jfif HTTP/1.1" 404 785
0:0:0:0:0:0:0:1 - - [21/Dec/2024:22:49:24 +0700] "GET /DoAnWebCinema/trangchu.htm HTTP/1.1" 200 81613
0:0:0:0:0:0:0:1 - - [21/Dec/2024:22:49:24 +0700] "GET /DoAnWebCinema/uploads/tamvedinhmenh.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Dec/2024:22:49:24 +0700] "GET /DoAnWebCinema/uploads/postergahedienloan.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Dec/2024:22:49:24 +0700] "GET /DoAnWebCinema/uploads/nhabanu.webp HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Dec/2024:22:49:24 +0700] "GET /DoAnWebCinema/images/posterdocchieudu.png HTTP/1.1" 200 3250156
0:0:0:0:0:0:0:1 - - [21/Dec/2024:22:49:24 +0700] "GET /DoAnWebCinema/huynhdong.webp HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:22:49:24 +0700] "GET /DoAnWebCinema/lyhai.png HTTP/1.1" 404 778
0:0:0:0:0:0:0:1 - - [21/Dec/2024:22:49:24 +0700] "GET /DoAnWebCinema/tranthanh.jpeg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:22:49:24 +0700] "GET /DoAnWebCinema/DamienLeone.jfif HTTP/1.1" 404 785
0:0:0:0:0:0:0:1 - - [21/Dec/2024:22:49:24 +0700] "GET /DoAnWebCinema/JamesCameron.jpg HTTP/1.1" 404 785
0:0:0:0:0:0:0:1 - - [21/Dec/2024:22:49:24 +0700] "GET /DoAnWebCinema/img/30.jpg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:22:49:24 +0700] "GET /DoAnWebCinema/img/3.jpg HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [21/Dec/2024:22:51:06 +0700] "GET /DoAnWebCinema/trangchu.htm HTTP/1.1" 200 81613
0:0:0:0:0:0:0:1 - - [21/Dec/2024:22:51:06 +0700] "GET /DoAnWebCinema/huynhdong.webp HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:22:51:06 +0700] "GET /DoAnWebCinema/lyhai.png HTTP/1.1" 404 778
0:0:0:0:0:0:0:1 - - [21/Dec/2024:22:51:06 +0700] "GET /DoAnWebCinema/tranthanh.jpeg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:22:51:06 +0700] "GET /DoAnWebCinema/DamienLeone.jfif HTTP/1.1" 404 785
0:0:0:0:0:0:0:1 - - [21/Dec/2024:22:51:06 +0700] "GET /DoAnWebCinema/JamesCameron.jpg HTTP/1.1" 404 785
0:0:0:0:0:0:0:1 - - [21/Dec/2024:22:52:03 +0700] "GET /DoAnWebCinema/trangchu.htm HTTP/1.1" 200 81613
0:0:0:0:0:0:0:1 - - [21/Dec/2024:22:52:03 +0700] "GET /DoAnWebCinema/images/posterdocchieudu.png HTTP/1.1" 200 3250156
0:0:0:0:0:0:0:1 - - [21/Dec/2024:22:52:03 +0700] "GET /DoAnWebCinema/huynhdong.webp HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:22:52:03 +0700] "GET /DoAnWebCinema/tranthanh.jpeg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:22:52:03 +0700] "GET /DoAnWebCinema/lyhai.png HTTP/1.1" 404 778
0:0:0:0:0:0:0:1 - - [21/Dec/2024:22:52:03 +0700] "GET /DoAnWebCinema/DamienLeone.jfif HTTP/1.1" 404 785
0:0:0:0:0:0:0:1 - - [21/Dec/2024:22:52:03 +0700] "GET /DoAnWebCinema/JamesCameron.jpg HTTP/1.1" 404 785
0:0:0:0:0:0:0:1 - - [21/Dec/2024:22:52:03 +0700] "GET /DoAnWebCinema/img/30.jpg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:22:52:03 +0700] "GET /DoAnWebCinema/img/3.jpg HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [21/Dec/2024:22:52:23 +0700] "GET /DoAnWebCinema/trangchu.htm HTTP/1.1" 200 81613
0:0:0:0:0:0:0:1 - - [21/Dec/2024:22:52:23 +0700] "GET /DoAnWebCinema/images/posterdocchieudu.png HTTP/1.1" 200 3250156
0:0:0:0:0:0:0:1 - - [21/Dec/2024:22:52:23 +0700] "GET /DoAnWebCinema/huynhdong.webp HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:22:52:23 +0700] "GET /DoAnWebCinema/tranthanh.jpeg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:22:52:23 +0700] "GET /DoAnWebCinema/lyhai.png HTTP/1.1" 404 778
0:0:0:0:0:0:0:1 - - [21/Dec/2024:22:52:23 +0700] "GET /DoAnWebCinema/DamienLeone.jfif HTTP/1.1" 404 785
0:0:0:0:0:0:0:1 - - [21/Dec/2024:22:52:23 +0700] "GET /DoAnWebCinema/JamesCameron.jpg HTTP/1.1" 404 785
0:0:0:0:0:0:0:1 - - [21/Dec/2024:22:52:23 +0700] "GET /DoAnWebCinema/img/30.jpg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:22:52:23 +0700] "GET /DoAnWebCinema/img/3.jpg HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [21/Dec/2024:22:53:02 +0700] "GET /DoAnWebCinema/trangchu.htm HTTP/1.1" 200 81613
0:0:0:0:0:0:0:1 - - [21/Dec/2024:22:53:02 +0700] "GET /DoAnWebCinema/huynhdong.webp HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:22:53:02 +0700] "GET /DoAnWebCinema/lyhai.png HTTP/1.1" 404 778
0:0:0:0:0:0:0:1 - - [21/Dec/2024:22:53:02 +0700] "GET /DoAnWebCinema/tranthanh.jpeg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:22:53:02 +0700] "GET /DoAnWebCinema/DamienLeone.jfif HTTP/1.1" 404 785
0:0:0:0:0:0:0:1 - - [21/Dec/2024:22:53:02 +0700] "GET /DoAnWebCinema/JamesCameron.jpg HTTP/1.1" 404 785
0:0:0:0:0:0:0:1 - - [21/Dec/2024:22:53:35 +0700] "GET /DoAnWebCinema/datve/2024-12-21.htm?chinhanh=1 HTTP/1.1" 200 22570
0:0:0:0:0:0:0:1 - - [21/Dec/2024:22:53:35 +0700] "GET /DoAnWebCinema/img/3.jpg HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [21/Dec/2024:22:53:36 +0700] "GET /DoAnWebCinema/datve/2024-12-22.htm?chinhanh=1 HTTP/1.1" 200 42201
0:0:0:0:0:0:0:1 - - [21/Dec/2024:22:53:37 +0700] "GET /DoAnWebCinema/img/3.jpg HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [21/Dec/2024:22:53:45 +0700] "GET /DoAnWebCinema/trangchu.htm HTTP/1.1" 200 81613
0:0:0:0:0:0:0:1 - - [21/Dec/2024:22:53:45 +0700] "GET /DoAnWebCinema/images/posterdocchieudu.png HTTP/1.1" 200 3250156
0:0:0:0:0:0:0:1 - - [21/Dec/2024:22:53:45 +0700] "GET /DoAnWebCinema/huynhdong.webp HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:22:53:45 +0700] "GET /DoAnWebCinema/lyhai.png HTTP/1.1" 404 778
0:0:0:0:0:0:0:1 - - [21/Dec/2024:22:53:45 +0700] "GET /DoAnWebCinema/DamienLeone.jfif HTTP/1.1" 404 785
0:0:0:0:0:0:0:1 - - [21/Dec/2024:22:53:45 +0700] "GET /DoAnWebCinema/tranthanh.jpeg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:22:53:45 +0700] "GET /DoAnWebCinema/JamesCameron.jpg HTTP/1.1" 404 785
0:0:0:0:0:0:0:1 - - [21/Dec/2024:22:53:45 +0700] "GET /DoAnWebCinema/img/30.jpg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:22:54:47 +0700] "GET /DoAnWebCinema/trangchu.htm HTTP/1.1" 200 81613
0:0:0:0:0:0:0:1 - - [21/Dec/2024:22:54:47 +0700] "GET /DoAnWebCinema/huynhdong.webp HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:22:54:47 +0700] "GET /DoAnWebCinema/tranthanh.jpeg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:22:54:47 +0700] "GET /DoAnWebCinema/lyhai.png HTTP/1.1" 404 778
0:0:0:0:0:0:0:1 - - [21/Dec/2024:22:54:47 +0700] "GET /DoAnWebCinema/DamienLeone.jfif HTTP/1.1" 404 785
0:0:0:0:0:0:0:1 - - [21/Dec/2024:22:54:47 +0700] "GET /DoAnWebCinema/JamesCameron.jpg HTTP/1.1" 404 785
0:0:0:0:0:0:0:1 - - [21/Dec/2024:22:58:48 +0700] "GET /DoAnWebCinema/trangchu.htm HTTP/1.1" 200 81613
0:0:0:0:0:0:0:1 - - [21/Dec/2024:22:58:48 +0700] "GET /DoAnWebCinema/images/posterdocchieudu.png HTTP/1.1" 200 3250156
0:0:0:0:0:0:0:1 - - [21/Dec/2024:22:58:48 +0700] "GET /DoAnWebCinema/huynhdong.webp HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:22:58:48 +0700] "GET /DoAnWebCinema/tranthanh.jpeg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:22:58:48 +0700] "GET /DoAnWebCinema/lyhai.png HTTP/1.1" 404 778
0:0:0:0:0:0:0:1 - - [21/Dec/2024:22:58:48 +0700] "GET /DoAnWebCinema/JamesCameron.jpg HTTP/1.1" 404 785
0:0:0:0:0:0:0:1 - - [21/Dec/2024:22:58:48 +0700] "GET /DoAnWebCinema/DamienLeone.jfif HTTP/1.1" 404 785
0:0:0:0:0:0:0:1 - - [21/Dec/2024:22:58:48 +0700] "GET /DoAnWebCinema/img/30.jpg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:22:58:48 +0700] "GET /DoAnWebCinema/img/3.jpg HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [21/Dec/2024:23:00:23 +0700] "GET /DoAnWebCinema/trangchu.htm HTTP/1.1" 200 81613
0:0:0:0:0:0:0:1 - - [21/Dec/2024:23:00:23 +0700] "GET /DoAnWebCinema/huynhdong.webp HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:23:00:23 +0700] "GET /DoAnWebCinema/tranthanh.jpeg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:23:00:23 +0700] "GET /DoAnWebCinema/lyhai.png HTTP/1.1" 404 778
0:0:0:0:0:0:0:1 - - [21/Dec/2024:23:00:23 +0700] "GET /DoAnWebCinema/JamesCameron.jpg HTTP/1.1" 404 785
0:0:0:0:0:0:0:1 - - [21/Dec/2024:23:00:23 +0700] "GET /DoAnWebCinema/DamienLeone.jfif HTTP/1.1" 404 785
0:0:0:0:0:0:0:1 - - [21/Dec/2024:23:00:49 +0700] "GET /DoAnWebCinema/trangchu.htm HTTP/1.1" 200 81613
0:0:0:0:0:0:0:1 - - [21/Dec/2024:23:00:49 +0700] "GET /DoAnWebCinema/images/posterdocchieudu.png HTTP/1.1" 200 3250156
0:0:0:0:0:0:0:1 - - [21/Dec/2024:23:00:49 +0700] "GET /DoAnWebCinema/huynhdong.webp HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:23:00:49 +0700] "GET /DoAnWebCinema/lyhai.png HTTP/1.1" 404 778
0:0:0:0:0:0:0:1 - - [21/Dec/2024:23:00:49 +0700] "GET /DoAnWebCinema/tranthanh.jpeg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:23:00:49 +0700] "GET /DoAnWebCinema/DamienLeone.jfif HTTP/1.1" 404 785
0:0:0:0:0:0:0:1 - - [21/Dec/2024:23:00:49 +0700] "GET /DoAnWebCinema/JamesCameron.jpg HTTP/1.1" 404 785
0:0:0:0:0:0:0:1 - - [21/Dec/2024:23:00:49 +0700] "GET /DoAnWebCinema/img/30.jpg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:23:00:49 +0700] "GET /DoAnWebCinema/img/3.jpg HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [21/Dec/2024:23:02:51 +0700] "GET /DoAnWebCinema/trangchu.htm HTTP/1.1" 200 81613
0:0:0:0:0:0:0:1 - - [21/Dec/2024:23:02:51 +0700] "GET /DoAnWebCinema/huynhdong.webp HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:23:02:51 +0700] "GET /DoAnWebCinema/JamesCameron.jpg HTTP/1.1" 404 785
0:0:0:0:0:0:0:1 - - [21/Dec/2024:23:02:51 +0700] "GET /DoAnWebCinema/tranthanh.jpeg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:23:02:51 +0700] "GET /DoAnWebCinema/lyhai.png HTTP/1.1" 404 778
0:0:0:0:0:0:0:1 - - [21/Dec/2024:23:02:51 +0700] "GET /DoAnWebCinema/DamienLeone.jfif HTTP/1.1" 404 785
0:0:0:0:0:0:0:1 - - [21/Dec/2024:23:04:53 +0700] "GET /DoAnWebCinema/trangchu.htm HTTP/1.1" 200 81613
0:0:0:0:0:0:0:1 - - [21/Dec/2024:23:04:53 +0700] "GET /DoAnWebCinema/images/posterdocchieudu.png HTTP/1.1" 200 3250156
0:0:0:0:0:0:0:1 - - [21/Dec/2024:23:04:53 +0700] "GET /DoAnWebCinema/tranthanh.jpeg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:23:04:53 +0700] "GET /DoAnWebCinema/huynhdong.webp HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:23:04:53 +0700] "GET /DoAnWebCinema/lyhai.png HTTP/1.1" 404 778
0:0:0:0:0:0:0:1 - - [21/Dec/2024:23:04:53 +0700] "GET /DoAnWebCinema/DamienLeone.jfif HTTP/1.1" 404 785
0:0:0:0:0:0:0:1 - - [21/Dec/2024:23:04:53 +0700] "GET /DoAnWebCinema/JamesCameron.jpg HTTP/1.1" 404 785
0:0:0:0:0:0:0:1 - - [21/Dec/2024:23:04:53 +0700] "GET /DoAnWebCinema/img/30.jpg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:23:04:53 +0700] "GET /DoAnWebCinema/img/3.jpg HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [21/Dec/2024:23:05:21 +0700] "GET /DoAnWebCinema/trangchu.htm HTTP/1.1" 200 81613
0:0:0:0:0:0:0:1 - - [21/Dec/2024:23:05:21 +0700] "GET /DoAnWebCinema/images/posterdocchieudu.png HTTP/1.1" 200 3250156
0:0:0:0:0:0:0:1 - - [21/Dec/2024:23:05:21 +0700] "GET /DoAnWebCinema/huynhdong.webp HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:23:05:21 +0700] "GET /DoAnWebCinema/tranthanh.jpeg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:23:05:21 +0700] "GET /DoAnWebCinema/lyhai.png HTTP/1.1" 404 778
0:0:0:0:0:0:0:1 - - [21/Dec/2024:23:05:21 +0700] "GET /DoAnWebCinema/DamienLeone.jfif HTTP/1.1" 404 785
0:0:0:0:0:0:0:1 - - [21/Dec/2024:23:05:21 +0700] "GET /DoAnWebCinema/JamesCameron.jpg HTTP/1.1" 404 785
0:0:0:0:0:0:0:1 - - [21/Dec/2024:23:05:22 +0700] "GET /DoAnWebCinema/img/30.jpg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:23:05:22 +0700] "GET /DoAnWebCinema/img/3.jpg HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [21/Dec/2024:23:06:10 +0700] "GET /DoAnWebCinema/trangchu.htm HTTP/1.1" 200 81613
0:0:0:0:0:0:0:1 - - [21/Dec/2024:23:06:10 +0700] "GET /DoAnWebCinema/huynhdong.webp HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:23:06:10 +0700] "GET /DoAnWebCinema/tranthanh.jpeg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:23:06:10 +0700] "GET /DoAnWebCinema/lyhai.png HTTP/1.1" 404 778
0:0:0:0:0:0:0:1 - - [21/Dec/2024:23:06:10 +0700] "GET /DoAnWebCinema/DamienLeone.jfif HTTP/1.1" 404 785
0:0:0:0:0:0:0:1 - - [21/Dec/2024:23:06:10 +0700] "GET /DoAnWebCinema/JamesCameron.jpg HTTP/1.1" 404 785
0:0:0:0:0:0:0:1 - - [21/Dec/2024:23:06:31 +0700] "GET /DoAnWebCinema/trangchu.htm HTTP/1.1" 200 81613
0:0:0:0:0:0:0:1 - - [21/Dec/2024:23:06:31 +0700] "GET /DoAnWebCinema/images/posterdocchieudu.png HTTP/1.1" 200 3250156
0:0:0:0:0:0:0:1 - - [21/Dec/2024:23:06:31 +0700] "GET /DoAnWebCinema/huynhdong.webp HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:23:06:31 +0700] "GET /DoAnWebCinema/tranthanh.jpeg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:23:06:31 +0700] "GET /DoAnWebCinema/lyhai.png HTTP/1.1" 404 778
0:0:0:0:0:0:0:1 - - [21/Dec/2024:23:06:31 +0700] "GET /DoAnWebCinema/DamienLeone.jfif HTTP/1.1" 404 785
0:0:0:0:0:0:0:1 - - [21/Dec/2024:23:06:31 +0700] "GET /DoAnWebCinema/JamesCameron.jpg HTTP/1.1" 404 785
0:0:0:0:0:0:0:1 - - [21/Dec/2024:23:06:31 +0700] "GET /DoAnWebCinema/img/30.jpg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:23:06:31 +0700] "GET /DoAnWebCinema/img/3.jpg HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [21/Dec/2024:23:06:56 +0700] "GET /DoAnWebCinema/trangchu.htm HTTP/1.1" 200 81613
0:0:0:0:0:0:0:1 - - [21/Dec/2024:23:06:56 +0700] "GET /DoAnWebCinema/huynhdong.webp HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:23:06:56 +0700] "GET /DoAnWebCinema/tranthanh.jpeg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:23:06:56 +0700] "GET /DoAnWebCinema/lyhai.png HTTP/1.1" 404 778
0:0:0:0:0:0:0:1 - - [21/Dec/2024:23:06:56 +0700] "GET /DoAnWebCinema/JamesCameron.jpg HTTP/1.1" 404 785
0:0:0:0:0:0:0:1 - - [21/Dec/2024:23:06:56 +0700] "GET /DoAnWebCinema/DamienLeone.jfif HTTP/1.1" 404 785
0:0:0:0:0:0:0:1 - - [21/Dec/2024:23:07:34 +0700] "GET /DoAnWebCinema/trangchu.htm HTTP/1.1" 200 81613
0:0:0:0:0:0:0:1 - - [21/Dec/2024:23:07:34 +0700] "GET /DoAnWebCinema/huynhdong.webp HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:23:07:34 +0700] "GET /DoAnWebCinema/lyhai.png HTTP/1.1" 404 778
0:0:0:0:0:0:0:1 - - [21/Dec/2024:23:07:34 +0700] "GET /DoAnWebCinema/tranthanh.jpeg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:23:07:34 +0700] "GET /DoAnWebCinema/DamienLeone.jfif HTTP/1.1" 404 785
0:0:0:0:0:0:0:1 - - [21/Dec/2024:23:07:34 +0700] "GET /DoAnWebCinema/JamesCameron.jpg HTTP/1.1" 404 785
0:0:0:0:0:0:0:1 - - [21/Dec/2024:23:07:51 +0700] "GET /DoAnWebCinema/trangchu.htm HTTP/1.1" 200 81613
0:0:0:0:0:0:0:1 - - [21/Dec/2024:23:07:51 +0700] "GET /DoAnWebCinema/images/posterdocchieudu.png HTTP/1.1" 200 3250156
0:0:0:0:0:0:0:1 - - [21/Dec/2024:23:07:51 +0700] "GET /DoAnWebCinema/huynhdong.webp HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:23:07:51 +0700] "GET /DoAnWebCinema/tranthanh.jpeg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:23:07:51 +0700] "GET /DoAnWebCinema/lyhai.png HTTP/1.1" 404 778
0:0:0:0:0:0:0:1 - - [21/Dec/2024:23:07:51 +0700] "GET /DoAnWebCinema/DamienLeone.jfif HTTP/1.1" 404 785
0:0:0:0:0:0:0:1 - - [21/Dec/2024:23:07:51 +0700] "GET /DoAnWebCinema/JamesCameron.jpg HTTP/1.1" 404 785
0:0:0:0:0:0:0:1 - - [21/Dec/2024:23:07:51 +0700] "GET /DoAnWebCinema/img/30.jpg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:23:07:51 +0700] "GET /DoAnWebCinema/img/3.jpg HTTP/1.1" 404 782
0:0:0:0:0:0:0:1 - - [21/Dec/2024:23:08:17 +0700] "GET /DoAnWebCinema/trangchu.htm HTTP/1.1" 200 81613
0:0:0:0:0:0:0:1 - - [21/Dec/2024:23:08:17 +0700] "GET /DoAnWebCinema/uploads/postergahedienloan.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Dec/2024:23:08:17 +0700] "GET /DoAnWebCinema/tranthanh.jpeg HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:23:08:17 +0700] "GET /DoAnWebCinema/huynhdong.webp HTTP/1.1" 404 783
0:0:0:0:0:0:0:1 - - [21/Dec/2024:23:08:17 +0700] "GET /DoAnWebCinema/DamienLeone.jfif HTTP/1.1" 404 785
0:0:0:0:0:0:0:1 - - [21/Dec/2024:23:08:17 +0700] "GET /DoAnWebCinema/JamesCameron.jpg HTTP/1.1" 404 785
0:0:0:0:0:0:0:1 - - [21/Dec/2024:23:08:17 +0700] "GET /DoAnWebCinema/lyhai.png HTTP/1.1" 404 778
0:0:0:0:0:0:0:1 - - [21/Dec/2024:23:11:50 +0700] "GET /DoAnWebCinema/trangchu.htm HTTP/1.1" 200 81613
0:0:0:0:0:0:0:1 - - [21/Dec/2024:23:11:50 +0700] "GET /DoAnWebCinema/uploads/tamvedinhmenh.jpg HTTP/1.1" 304 -
